Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+05:30,655.3756670554884,655.3756670554884,642.5924321721025,649.9706420898438,2826290,0.0,0.0
2019-06-04 00:00:00+05:30,648.8553530476937,654.3461505721241,640.7049815635671,641.9918823242188,2332547,0.0,0.0
2019-06-06 00:00:00+05:30,641.991921018602,642.8498549107462,629.6377043902046,633.1552124023438,3225967,0.0,0.0
2019-06-07 00:00:00+05:30,633.2410473529097,645.766914833115,625.7770636457922,644.0939331054688,1569343,0.0,0.0
2019-06-10 00:00:00+05:30,648.1261023065006,660.051350756301,646.9249740359888,659.0647583007812,2539412,0.0,0.0
2019-06-11 00:00:00+05:30,660.608996491019,661.2524468122765,651.3862085529951,653.831298828125,2069998,0.0,0.0
2019-06-12 00:00:00+05:30,653.7456108260754,655.7188482599428,637.7022369379642,641.691650390625,3056823,0.0,0.0
2019-06-13 00:00:00+05:30,638.3027163393276,645.766750511281,633.5840806674643,638.3884887695312,2385606,0.0,0.0
2019-06-14 00:00:00+05:30,638.3028234232522,640.5763692103983,630.838787999106,635.0855712890625,1348083,0.0,0.0
2019-06-17 00:00:00+05:30,634.8711375509783,637.5736505010718,629.7664199586538,631.9112548828125,1333739,0.0,0.0
2019-06-18 00:00:00+05:30,633.0695001488014,638.6460709779387,631.4822908789511,636.200927734375,1645116,0.0,0.0
2019-06-19 00:00:00+05:30,636.5868664884954,638.5601037150287,625.9055804256685,631.0960693359375,1945921,0.0,0.0
2019-06-20 00:00:00+05:30,619.4282223437888,627.1496267774371,615.8677760204009,622.473876953125,4139025,0.0,0.0
2019-06-21 00:00:00+05:30,625.433787881548,638.3027958626499,623.288953218031,635.2571411132812,7280809,0.0,0.0
2019-06-24 00:00:00+05:30,633.1551376641349,633.1551376641349,623.717865964534,624.790283203125,1242655,0.0,0.0
2019-06-25 00:00:00+05:30,623.7179427439911,624.7045876705996,617.7124054686019,621.4443969726562,1451025,0.0,0.0
2019-06-26 00:00:00+05:30,618.8277354845825,627.020994073025,614.6238906307874,616.0823364257812,2781711,0.0,0.0
2019-06-27 00:00:00+05:30,613.8516157078117,616.8543839188212,593.3899161298667,602.2266235351562,8567309,0.0,0.0
2019-06-28 00:00:00+05:30,606.4735475719608,613.4227918203559,604.0712905518465,606.2161254882812,3421172,0.0,0.0
2019-07-01 00:00:00+05:30,608.8756461643711,610.1625469020593,602.5698011312238,604.5430908203125,2073961,0.0,0.0
2019-07-02 00:00:00+05:30,602.3124486448138,611.7068347708521,600.7681781883439,610.5486450195312,2432132,0.0,0.0
2019-07-03 00:00:00+05:30,611.706808811001,612.0928894997654,599.2667685196132,601.4973754882812,2040614,0.0,0.0
2019-07-04 00:00:00+05:30,601.754931575233,606.344857552687,597.9800010105736,601.0685424804688,2838357,0.0,0.0
2019-07-05 00:00:00+05:30,600.9826205724419,603.1274550498596,581.936479940148,584.3386840820312,2813644,0.0,0.0
2019-07-08 00:00:00+05:30,583.3949345707766,588.328053502809,570.9548955247822,583.6951904296875,2293102,0.0,0.0
2019-07-09 00:00:00+05:30,584.2528825768159,586.8266838216476,573.6144831525297,579.87744140625,2180104,0.0,0.0
2019-07-10 00:00:00+05:30,575.7164247664174,587.513013671178,573.0997373367309,578.9765625,2468773,0.0,0.0
2019-07-11 00:00:00+05:30,580.5637974268511,580.5637974268511,564.8636197790036,571.1265258789062,3449721,0.0,0.0
2019-07-12 00:00:00+05:30,570.5260656699057,577.3037646889302,568.8101978032294,571.21240234375,1792810,0.0,0.0
2019-07-15 00:00:00+05:30,579.1052938789996,583.9955268334688,571.2551789496579,581.5933227539062,1883164,0.0,0.0
2019-07-16 00:00:00+05:30,583.3949704576124,584.767643560099,575.2445995468075,579.9203491210938,2015642,0.0,0.0
2019-07-17 00:00:00+05:30,579.9204085717236,596.6930052190007,577.4323794087682,592.6607055664062,3271680,0.0,0.0
2019-07-18 00:00:00+05:30,589.7008022118265,595.6205666357434,583.4807818904593,589.5721435546875,2984256,0.0,0.0
2019-07-19 00:00:00+05:30,589.5721719673041,593.2612771732128,570.0112900040499,579.1482543945312,2005513,0.0,0.0
2019-07-22 00:00:00+05:30,575.6735998497261,582.537070488769,574.8156660198457,576.4886474609375,1286218,0.0,0.0
2019-07-23 00:00:00+05:30,577.6040299979785,579.5772676038677,571.1695253934707,575.8452758789062,1462269,0.0,0.0
2019-07-24 00:00:00+05:30,575.1158884920245,583.2233731860558,558.9009714680842,566.6223754882812,3060459,0.0,0.0
2019-07-25 00:00:00+05:30,567.8056065365101,576.4392992247452,562.2835805140236,571.9252319335938,2751865,14.0,0.0
2019-07-26 00:00:00+05:30,569.4710788879001,570.6105362329728,561.8892124219454,564.0366821289062,1637706,0.0,0.0
2019-07-29 00:00:00+05:30,561.8455140009249,573.8099523520078,561.8455140009249,566.4910278320312,2524484,0.0,0.0
2019-07-30 00:00:00+05:30,565.3514290377294,569.9969417084851,554.9647613918814,561.18798828125,2882913,0.0,0.0
2019-07-31 00:00:00+05:30,551.3272806283767,560.7936206931098,532.1754720089946,557.6820068359375,9651731,0.0,0.0
2019-08-01 00:00:00+05:30,554.0005869063731,555.2277277370885,542.5620914771258,548.3909301757812,3982949,0.0,0.0
2019-08-02 00:00:00+05:30,547.8212085910325,560.1800336575802,542.0362380275772,557.5943603515625,2172845,0.0,0.0
2019-08-05 00:00:00+05:30,553.2117285555828,570.6543217793695,548.0840905201202,568.0247802734375,3140140,0.0,0.0
2019-08-06 00:00:00+05:30,569.8216273691567,595.8979141725108,569.8216273691567,587.7901611328125,7226321,0.0,0.0
2019-08-07 00:00:00+05:30,588.8420117490335,594.7146654233698,587.5272409338013,591.164794921875,3239880,0.0,0.0
2019-08-08 00:00:00+05:30,590.7703155226792,599.44782375232,582.8816911314268,596.2047119140625,2708834,0.0,0.0
2019-08-09 00:00:00+05:30,595.1530125246519,596.6869120414681,578.2801178396746,581.435546875,3743407,0.0,0.0
2019-08-13 00:00:00+05:30,579.4632510036421,580.6903917212591,557.4627760524088,560.2238159179688,2716622,0.0,0.0
2019-08-14 00:00:00+05:30,560.1362330257654,580.690495998868,560.0047880312314,577.7103271484375,2627043,0.0,0.0
2019-08-16 00:00:00+05:30,575.781961967137,579.3756473060805,566.3594382023256,577.6226196289062,3067796,0.0,0.0
2019-08-19 00:00:00+05:30,580.2522358616678,591.1210302589474,579.8139788859414,587.5711059570312,2871173,0.0,0.0
2019-08-20 00:00:00+05:30,590.7704319033278,596.0295158668589,582.5750474594258,586.3002319335938,3913608,0.0,0.0
2019-08-21 00:00:00+05:30,587.2643385673158,591.6469082581167,586.6507681109707,589.7185668945312,2106655,0.0,0.0
2019-08-22 00:00:00+05:30,589.5871111563015,599.5355227738237,585.5989300118332,598.4398803710938,3353812,0.0,0.0
2019-08-23 00:00:00+05:30,599.754618648296,608.6512558740569,595.5035477560818,599.4039916992188,7015461,0.0,0.0
2019-08-26 00:00:00+05:30,604.6192864233653,607.4241416442993,587.4396351296607,605.8026123046875,1767289,0.0,0.0
2019-08-27 00:00:00+05:30,604.6631387500945,604.6631387500945,590.0692132980969,592.8302001953125,3160545,0.0,0.0
2019-08-28 00:00:00+05:30,592.5234014815926,607.8185798673994,592.5234014815926,604.9699096679688,2749273,0.0,0.0
2019-08-29 00:00:00+05:30,599.667014914341,608.3006555572059,596.9059746894197,605.8026123046875,2789979,0.0,0.0
2019-08-30 00:00:00+05:30,607.4241410422849,614.1733088646097,592.391906051569,607.993896484375,3067856,0.0,0.0
2019-09-03 00:00:00+05:30,611.8066276295799,628.3727597196721,611.8066276295799,617.5039672851562,5044667,0.0,0.0
2019-09-04 00:00:00+05:30,617.9423467078075,622.1057880508743,606.7229786303345,616.408447265625,2027768,0.0,0.0
2019-09-05 00:00:00+05:30,622.3249229238635,622.3249229238635,605.7149723799945,609.5716552734375,2019839,0.0,0.0
2019-09-06 00:00:00+05:30,627.8907655309982,643.7557006011249,627.8907655309982,632.6239624023438,10663234,0.0,0.0
2019-09-09 00:00:00+05:30,633.7195289548408,633.7195289548408,622.324848627852,624.8667602539062,1754023,0.0,0.0
2019-09-11 00:00:00+05:30,629.3369948065908,633.9386928883939,614.6553866408383,616.8028564453125,2702792,0.0,0.0
2019-09-12 00:00:00+05:30,614.5238191987576,621.623613255781,608.3005924618834,618.42431640625,3282740,0.0,0.0
2019-09-13 00:00:00+05:30,618.1614733663052,623.464372151062,614.4362890177667,621.8866577148438,1073430,0.0,0.0
2019-09-16 00:00:00+05:30,622.41247342893,633.9386521398275,622.41247342893,630.60791015625,2500556,0.0,0.0
2019-09-17 00:00:00+05:30,631.0024667739066,631.0024667739066,612.8148007904036,618.7750854492188,2948429,0.0,0.0
2019-09-18 00:00:00+05:30,622.3248642281784,629.4246053644744,615.2251230918824,628.2413330078125,1666369,0.0,0.0
2019-09-19 00:00:00+05:30,627.3209494166358,627.3209494166358,613.559671792515,616.4959716796875,1570183,0.0,0.0
2019-09-20 00:00:00+05:30,614.6991904917918,627.7592690673756,610.0974924934245,614.3047485351562,3394351,0.0,0.0
2019-09-23 00:00:00+05:30,616.1893586257971,617.8985716715483,591.7345959667001,598.4837646484375,2256769,0.0,0.0
2019-09-24 00:00:00+05:30,601.3323884637987,618.731222579161,599.2726020676654,616.934326171875,3128057,0.0,0.0
2019-09-25 00:00:00+05:30,617.1096183114247,622.2810718691526,611.806719763821,618.731201171875,3512690,0.0,0.0
