Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+05:30,4681.324059102714,4693.762077904326,4632.405010761022,4663.9892578125,641635,0.0,0.0
2019-06-04 00:00:00+05:30,4663.989690172804,4683.283206247002,4578.638859124592,4595.14111328125,529891,0.0,0.0
2019-06-06 00:00:00+05:30,4595.630722045654,4601.849731928883,4440.402705115609,4476.8349609375,761710,0.0,0.0
2019-06-07 00:00:00+05:30,4464.886499771441,4553.028589040893,4447.306858464347,4478.45068359375,491364,0.0,0.0
2019-06-10 00:00:00+05:30,4490.0561274311,4524.725253362503,4466.943217409686,4502.9345703125,436601,0.0,0.0
2019-06-11 00:00:00+05:30,4532.462644500791,4532.462644500791,4481.829713652195,4490.10546875,270476,0.0,0.0
2019-06-12 00:00:00+05:30,4480.556428591046,4501.1229171157265,4442.361521330926,4474.7783203125,216496,0.0,0.0
2019-06-13 00:00:00+05:30,4470.763111166193,4484.915006051685,4449.315296152704,4475.85595703125,265302,0.0,0.0
2019-06-14 00:00:00+05:30,4464.886521994918,4480.4581955364065,4387.517354362192,4408.818359375,296894,0.0,0.0
2019-06-17 00:00:00+05:30,4424.73299684562,4424.73299684562,4341.977366426528,4363.3271484375,282285,0.0,0.0
2019-06-18 00:00:00+05:30,4345.649911087781,4442.361371726672,4345.453848494516,4418.318359375,259249,0.0,0.0
2019-06-19 00:00:00+05:30,4444.026343210618,4465.865802675586,4341.389491351073,4392.4140625,314850,0.0,0.0
2019-06-20 00:00:00+05:30,4406.124759623336,4495.099390585195,4333.652380825352,4481.583984375,462920,0.0,0.0
2019-06-21 00:00:00+05:30,4481.534971007453,4550.971245438076,4461.947842637665,4500.28955078125,643439,0.0,0.0
2019-06-24 00:00:00+05:30,4461.458960593178,4544.508208420991,4449.657904924987,4480.3603515625,228331,0.0,0.0
2019-06-25 00:00:00+05:30,4475.659825916235,4531.483154160704,4443.341056932594,4501.171875,332939,0.0,0.0
2019-06-26 00:00:00+05:30,4490.546276486068,4538.33868944477,4486.481563851249,4502.494140625,444326,0.0,0.0
2019-06-27 00:00:00+05:30,4509.936850910479,4560.765359518238,4480.556154813342,4504.20751953125,725123,0.0,0.0
2019-06-28 00:00:00+05:30,4514.833820826824,4529.475392936334,4437.464651229141,4461.8017578125,268574,0.0,0.0
2019-07-01 00:00:00+05:30,4475.463239816883,4480.556085008283,4397.310780696654,4433.2041015625,262438,0.0,0.0
2019-07-02 00:00:00+05:30,4446.278975882726,4460.6264544707765,4399.563474657292,4450.29443359375,243150,0.0,0.0
2019-07-03 00:00:00+05:30,4456.023680680004,4485.404378200193,4446.474953985943,4466.9921875,162479,0.0,0.0
2019-07-04 00:00:00+05:30,4473.504233118127,4567.718515564487,4473.455456575833,4549.45361328125,407225,0.0,0.0
2019-07-05 00:00:00+05:30,4549.454171642449,4609.831408987948,4405.292692194665,4428.69921875,671481,0.0,0.0
2019-07-08 00:00:00+05:30,4430.608949575306,4430.608949575306,4254.667644289155,4301.6767578125,326512,0.0,0.0
2019-07-09 00:00:00+05:30,4301.3340068496345,4451.028752523386,4261.768097508884,4405.83154296875,376199,0.0,0.0
2019-07-10 00:00:00+05:30,4394.834254638547,4446.873176777922,4351.2883814535035,4399.44921875,315481,11.5,0.0
2019-07-11 00:00:00+05:30,4410.642799759307,4475.3477091465575,4389.778135691873,4456.79052734375,295305,0.0,0.0
2019-07-12 00:00:00+05:30,4461.4047321821945,4535.143000916062,4438.134784199127,4483.05517578125,483370,0.0,0.0
2019-07-15 00:00:00+05:30,4493.02142701762,4521.495557564716,4450.113666112044,4513.640625,274936,0.0,0.0
2019-07-16 00:00:00+05:30,4506.865272428749,4531.31365106372,4485.902327908422,4517.46923828125,220077,0.0,0.0
2019-07-17 00:00:00+05:30,4517.469710060694,4538.727024964206,4507.651044569277,4525.3740234375,300052,0.0,0.0
2019-07-18 00:00:00+05:30,4528.662699098246,4537.205129481142,4492.039270152829,4518.30419921875,233821,0.0,0.0
2019-07-19 00:00:00+05:30,4570.588379987395,4624.591035390039,4408.727597863347,4440.93310546875,913097,0.0,0.0
2019-07-22 00:00:00+05:30,4441.080267221079,4517.420384247312,4369.452917417315,4500.97412109375,286422,0.0,0.0
2019-07-23 00:00:00+05:30,4500.974522671671,4536.125153195085,4439.509581098602,4457.13427734375,321238,0.0,0.0
2019-07-24 00:00:00+05:30,4466.510676883076,4470.880174547946,4349.717465764014,4362.28564453125,225538,0.0,0.0
2019-07-25 00:00:00+05:30,4379.124861989745,4451.78298750258,4362.285946354272,4379.22314453125,403568,0.0,0.0
2019-07-26 00:00:00+05:30,4395.816201167262,4444.909524834531,4344.808046106174,4418.93896484375,225799,0.0,0.0
2019-07-29 00:00:00+05:30,4417.417125019977,4446.873118296394,4268.6643589740725,4289.7255859375,381801,0.0,0.0
2019-07-30 00:00:00+05:30,4272.100456869911,4327.084972058307,4223.007139737413,4239.2568359375,379920,0.0,0.0
