Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+05:30,1196.0936098773113,1224.9880796550501,1183.7294897060249,1218.671630859375,9278471,0.0,0.0
2019-06-04 00:00:00+05:30,1216.2077137759613,1231.2597284491249,1207.8306377118329,1211.01123046875,7721380,0.0,0.0
2019-06-06 00:00:00+05:30,1220.1947211511824,1220.1947211511824,1183.63991493087,1189.2396240234375,8382417,0.0,0.0
2019-06-07 00:00:00+05:30,1187.985473775496,1189.150176088088,1169.7528646865417,1178.085205078125,7361209,0.0,0.0
2019-06-10 00:00:00+05:30,1183.4608726401498,1188.926133871418,1173.7846449745293,1181.8929443359375,5884234,0.0,0.0
2019-06-11 00:00:00+05:30,1184.3119246181823,1195.6456717677706,1180.8625545159914,1190.852294921875,5746037,0.0,0.0
2019-06-12 00:00:00+05:30,1195.8248290048173,1199.1398701254843,1187.1341198822774,1193.5401611328125,5148799,0.0,0.0
2019-06-13 00:00:00+05:30,1191.6138772614302,1195.8248431629124,1172.4853457564468,1189.1500244140625,7843084,0.0,0.0
2019-06-14 00:00:00+05:30,1184.356683136677,1187.1341695349388,1173.1573842990342,1180.4593505859375,7471384,0.0,0.0
2019-06-17 00:00:00+05:30,1182.6543950068015,1182.6543950068015,1145.4724415485925,1148.8770751953125,7454128,0.0,0.0
2019-06-18 00:00:00+05:30,1145.8308407152888,1153.9392589040049,1137.0505387587998,1147.71240234375,8398685,0.0,0.0
2019-06-19 00:00:00+05:30,1152.9986425351394,1166.527467306521,1131.2270694923227,1144.4422607421875,7246381,0.0,0.0
2019-06-20 00:00:00+05:30,1146.816328200806,1164.7354211720324,1145.0244787117438,1161.823486328125,5374424,0.0,0.0
2019-06-21 00:00:00+05:30,1161.106789451877,1161.151645498822,1142.8294455233518,1146.368408203125,11618416,0.0,0.0
2019-06-24 00:00:00+05:30,1139.7831754508334,1143.6357715898473,1126.2992085804083,1131.0477294921875,5633614,0.0,0.0
2019-06-25 00:00:00+05:30,1127.9118938330218,1162.9435100188564,1123.7456641391586,1161.0172119140625,7483449,0.0,0.0
2019-06-26 00:00:00+05:30,1156.6717959557623,1168.8567306630916,1152.505566697452,1159.4940185546875,5796513,0.0,0.0
2019-06-27 00:00:00+05:30,1158.5981213249547,1161.9578988208352,1138.7527309602413,1141.5750732421875,12452766,0.0,0.0
2019-06-28 00:00:00+05:30,1144.2182479586781,1149.369995120985,1118.7284092104803,1122.7154541015625,9471082,0.0,0.0
2019-07-01 00:00:00+05:30,1127.1501924204304,1140.2310519660496,1116.7572266068046,1136.8265380859375,6739428,0.0,0.0
2019-07-02 00:00:00+05:30,1141.396016452701,1147.7124658391815,1131.8541181076464,1145.4725341796875,5073373,0.0,0.0
2019-07-03 00:00:00+05:30,1149.414707708716,1152.640156624402,1142.381518561877,1149.10107421875,4403246,0.0,0.0
