Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+05:30,190.32423359018196,193.60901142043417,187.81233425525096,192.6428985595703,5305570,0.0,0.0
2019-06-04 00:00:00+05:30,192.11154362002875,193.70562390510668,190.17931794516485,191.0971221923828,4728557,0.0,0.0
2019-06-06 00:00:00+05:30,191.097115391949,191.72508281724794,187.13604700275283,188.24708557128906,6628617,0.0,0.0
2019-06-07 00:00:00+05:30,188.24711535883438,189.98610688612982,186.84623977937088,188.1988067626953,3812625,0.0,0.0
2019-06-10 00:00:00+05:30,190.13101490353637,191.87002101000564,188.39200879706712,191.53187561035156,3880878,0.0,0.0
2019-06-11 00:00:00+05:30,192.15986026325078,194.09208616732252,189.01999316913415,192.83615112304688,5966155,0.0,0.0
2019-06-12 00:00:00+05:30,191.87003432029476,196.02430813730427,190.46915877458648,192.5463104248047,6232564,0.0,0.0
2019-06-13 00:00:00+05:30,192.2081690716,193.56073605097316,190.0344149271171,192.8844451904297,4654391,0.0,0.0
2019-06-14 00:00:00+05:30,191.6767866435105,193.89884918279273,190.13101490353637,191.53187561035156,3624064,0.0,0.0
2019-06-17 00:00:00+05:30,192.2564471928479,192.2564471928479,186.45977039306356,187.03944396972656,5976790,0.0,0.0
2019-06-18 00:00:00+05:30,186.89454842276731,188.68186328836757,182.88518555134684,183.51315307617188,8848621,0.0,0.0
2019-06-19 00:00:00+05:30,185.7351864298023,189.59963764290612,182.01564624050528,183.6097412109375,11219284,0.0,0.0
2019-06-20 00:00:00+05:30,183.7546751347985,188.1988004803926,181.72584684010727,187.7157440185547,6469404,0.0,0.0
2019-06-21 00:00:00+05:30,187.3292711153872,191.58017639596414,186.6046864956912,190.9521942138672,7596593,0.0,0.0
2019-06-24 00:00:00+05:30,190.32423379821827,196.3624391852176,189.84117736725833,191.4835662841797,10464941,0.0,0.0
2019-06-25 00:00:00+05:30,189.84118573224103,196.99041532878016,187.90895992326148,195.6378631591797,8418631,0.0,0.0
2019-06-26 00:00:00+05:30,194.67174786402595,201.86928596574288,194.23700001068704,201.2896270751953,6730323,0.0,0.0
2019-06-27 00:00:00+05:30,202.54556425709467,203.27014893448714,198.39129056674815,199.11587524414062,8700344,0.0,0.0
2019-06-28 00:00:00+05:30,199.0192546680434,200.56504118350944,196.65228104387768,200.03367614746094,5454954,0.0,0.0
2019-07-01 00:00:00+05:30,201.04809014068817,203.46337226759837,200.1785797299732,201.8209686279297,6353325,0.0,0.0
2019-07-02 00:00:00+05:30,201.91757666675753,203.0769090868368,199.0192382457036,202.25572204589844,3552844,0.0,0.0
2019-07-03 00:00:00+05:30,201.6760551723311,203.17353302135427,198.39127741590966,201.62774658203125,5052706,0.0,0.0
2019-07-04 00:00:00+05:30,201.33791748309923,202.40064754349714,199.26078069616366,199.8887481689453,4032487,0.0,0.0
2019-07-05 00:00:00+05:30,199.55059195756414,199.79212014566536,191.29032497616052,192.15982055664062,8694153,0.0,0.0
2019-07-08 00:00:00+05:30,190.32422655470918,193.705621442737,188.39200090440755,190.90390014648438,6197157,0.0,0.0
2019-07-09 00:00:00+05:30,190.3242299245912,192.25645560910482,186.55639573647449,191.1937255859375,6355556,0.0,0.0
