Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-03 00:00:00+05:30,1665.7677793553662,1713.1223817785121,1663.910736123086,1708.201171875,1415582,0.0,0.0
2019-06-04 00:00:00+05:30,1700.12310834211,1713.5866720072988,1677.9314186663655,1685.8238525390625,842283,0.0,0.0
2019-06-06 00:00:00+05:30,1691.9057102455054,1717.6721854699647,1682.5740225289471,1706.390625,1626007,0.0,0.0
2019-06-07 00:00:00+05:30,1701.9799204587644,1712.890048154013,1685.2665333511497,1699.8907470703125,698970,0.0,0.0
2019-06-10 00:00:00+05:30,1708.294124456665,1731.6463525598508,1703.8371753358003,1720.0863037109375,814577,0.0,0.0
2019-06-11 00:00:00+05:30,1722.5005027946631,1724.07905761812,1701.144504689082,1708.294189453125,591026,0.0,0.0
2019-06-12 00:00:00+05:30,1706.6226200634005,1720.7825737935239,1691.812746581992,1715.0721435546875,709916,0.0,0.0
2019-06-13 00:00:00+05:30,1715.0259237878208,1716.5578938029512,1692.7414046449735,1713.586669921875,697830,0.0,0.0
2019-06-14 00:00:00+05:30,1711.265217858299,1720.782563752519,1686.5200958643436,1692.6483154296875,632971,0.0,0.0
2019-06-17 00:00:00+05:30,1700.9585104850478,1700.9585104850478,1675.6098289129138,1688.0985107421875,669276,0.0,0.0
2019-06-18 00:00:00+05:30,1681.0883776662322,1688.191590663384,1664.8392494645425,1680.252685546875,995083,0.0,0.0
2019-06-19 00:00:00+05:30,1686.9380654203778,1694.5054256821736,1673.1959005881233,1682.2025146484375,600455,0.0,0.0
2019-06-20 00:00:00+05:30,1682.4831555078558,1692.2562888166715,1675.4689122247491,1688.141357421875,603514,13.0,0.0
2019-06-21 00:00:00+05:30,1692.7706965197265,1694.6411613777593,1646.2896904632562,1652.2283935546875,2512357,0.0,0.0
2019-06-24 00:00:00+05:30,1654.4261294885548,1662.4691053632516,1642.9227252063415,1650.1707763671875,762144,0.0,0.0
2019-06-25 00:00:00+05:30,1655.0805486255745,1655.0805486255745,1631.9803565791763,1642.688720703125,941132,0.0,0.0
2019-06-26 00:00:00+05:30,1639.4625978919337,1650.6853880657518,1633.2900861291587,1646.9444580078125,1075017,0.0,0.0
2019-06-27 00:00:00+05:30,1653.4909300672095,1671.7747696710985,1646.242878761768,1659.4764404296875,1235049,0.0,0.0
2019-06-28 00:00:00+05:30,1662.1417786503828,1674.673915611164,1648.580908885054,1671.8214111328125,1008229,0.0,0.0
2019-07-01 00:00:00+05:30,1682.3895487444097,1682.3895487444097,1657.8396988054585,1664.900634765625,553283,0.0,0.0
2019-07-02 00:00:00+05:30,1668.4547079693523,1681.5479624040895,1655.3614535346153,1673.31787109375,763979,0.0,0.0
2019-07-03 00:00:00+05:30,1676.8716050369,1680.4722267547718,1661.8143870213696,1669.109130859375,815571,0.0,0.0
2019-07-04 00:00:00+05:30,1665.2281466317343,1682.202523881799,1665.2281466317343,1677.432861328125,646633,0.0,0.0
2019-07-05 00:00:00+05:30,1683.4183421238176,1698.3820607204739,1670.3250883517435,1675.3753662109375,1098940,0.0,0.0
2019-07-08 00:00:00+05:30,1669.156011605085,1669.156011605085,1635.4408382081826,1639.976806640625,776755,0.0,0.0
2019-07-09 00:00:00+05:30,1638.5273117637553,1642.2682416992889,1612.4343026305835,1627.538330078125,1462668,0.0,0.0
2019-07-10 00:00:00+05:30,1626.3691693685478,1641.239387596977,1592.794302843758,1607.2904052734375,648476,0.0,0.0
2019-07-11 00:00:00+05:30,1597.3768574747842,1629.7826813096553,1597.3768574747842,1618.793701171875,813618,0.0,0.0
2019-07-12 00:00:00+05:30,1614.959610436381,1625.6679774511929,1597.6110009958293,1602.2403564453125,1107445,0.0,0.0
2019-07-15 00:00:00+05:30,1603.9236568354897,1612.995365963606,1591.7656349469407,1605.747314453125,725180,0.0,0.0
2019-07-16 00:00:00+05:30,1611.8729600560264,1637.2177339841674,1601.8192122633939,1628.5201416015625,1259786,0.0,0.0
2019-07-17 00:00:00+05:30,1627.3045512600343,1651.199787319186,1614.0709885419628,1646.663818359375,1278232,0.0,0.0
2019-07-18 00:00:00+05:30,1651.620613630112,1651.620613630112,1598.3123605288004,1626.5096435546875,1006299,0.0,0.0
2019-07-19 00:00:00+05:30,1634.7862688922858,1647.8327154755232,1598.4525122362838,1608.973876953125,983217,0.0,0.0
2019-07-22 00:00:00+05:30,1610.7509781195904,1612.995444785092,1551.5975225789111,1571.84521484375,1729722,0.0,0.0
2019-07-23 00:00:00+05:30,1573.9963912717797,1591.345000845983,1559.3132858126742,1583.676025390625,1556691,0.0,0.0
2019-07-24 00:00:00+05:30,1575.8665374959194,1619.822458719841,1569.8810275177127,1616.689453125,2621818,0.0,0.0
2019-07-25 00:00:00+05:30,1617.9520683630292,1636.5632161440737,1616.0816035441123,1624.17138671875,1297267,0.0,0.0
2019-07-26 00:00:00+05:30,1618.980867529607,1629.1749240432982,1607.9451931442018,1618.56005859375,771408,0.0,0.0
2019-07-29 00:00:00+05:30,1617.0169666543502,1627.1175231585569,1589.8952245878515,1602.3338623046875,688427,0.0,0.0
2019-07-30 00:00:00+05:30,1603.9235639988328,1622.0202880834318,1594.5712400105015,1608.5062255859375,747251,0.0,0.0
2019-07-31 00:00:00+05:30,1607.6642978434986,1639.5090028119712,1590.8769239941341,1614.81884765625,1371879,0.0,0.0
2019-08-01 00:00:00+05:30,1609.5349076099872,1631.6998690973694,1599.2473515474014,1619.1678466796875,1072498,0.0,0.0
2019-08-02 00:00:00+05:30,1610.6571399687791,1629.174786537663,1595.5064212590432,1624.91943359375,1051529,0.0,0.0
2019-08-05 00:00:00+05:30,1615.9881131180248,1639.8832328288208,1597.0963498318024,1628.4266357421875,1539739,0.0,0.0
2019-08-06 00:00:00+05:30,1619.3548886252738,1646.0090118281732,1615.6607663382356,1631.1387939453125,1409075,0.0,0.0
2019-08-07 00:00:00+05:30,1631.138747845467,1671.1667388038286,1627.304317975014,1662.1417236328125,2507314,0.0,0.0
2019-08-08 00:00:00+05:30,1665.1813961754099,1689.9650563824575,1665.1813961754099,1686.317626953125,1761732,0.0,0.0
2019-08-09 00:00:00+05:30,1688.0944143458987,1727.0468650776158,1684.2599844923943,1722.090087890625,1730596,0.0,0.0
2019-08-13 00:00:00+05:30,1718.957259770174,1718.957259770174,1685.4291989453477,1706.5654296875,1907934,0.0,0.0
2019-08-14 00:00:00+05:30,1707.7342591662089,1734.061072467556,1691.5546939586309,1719.9390869140625,1910376,0.0,0.0
