Date,PNL%
2019-11-14,-1.8023635059913143
2020-02-11,-1.244422634102148
2020-09-04,10.855749272805369
2021-07-07,-3.548432896843348
2021-09-28,2.7644086751607624
2022-08-08,5.726846384547835
2022-10-17,-1.0594114617796941
2022-12-29,5.050426029245213
2023-01-31,-1.7320293169694134
2023-02-24,-4.024769728519672
2023-05-25,1.4100404603321748
2023-07-26,6.428052657126486
2024-01-17,3.235749114221199
2024-02-08,-3.991536362181854
