Date,PNL%
2019-12-30,4.401318755697632
2020-08-21,32.9594249672947
2020-10-05,-4.3993169181817
2020-10-21,-3.7117673867623333
2021-03-23,-4.728232078628626
2021-06-28,-6.76053350448799
2021-11-01,13.779733494757593
2022-05-11,-4.802066995384515
2022-06-20,-6.307450537605607
2022-12-16,-2.2628615575033675
2023-08-02,9.716987088560298
2023-08-29,-4.298664308665221
2024-03-13,10.309445068850922
2024-03-15,-0.9256186958194259
2024-04-18,0.09569200724749301
2024-04-24,-1.3570241422923222
